;unnamed: 0;unnamed: 0.1;unnamed: 0.1.1;no_of_comments;no_of_likes;topic;length_of_text;question;personalisation;emotional;opinion;regional;personal;main_clauses;sub_clauses;no_of_sentences;emoji;emoji_count;ratio_main_sub;ratio_main;ratio_sub;sentence_structure;emotion;type
797;797;797;797;2.0;5.0;sports;205;False;personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
798;798;798;798;1.0;2.0;construction & living;262;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
799;799;799;799;1.0;6.0;sports;247;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
800;800;800;800;0.0;1.0;politics;236;True;no personalisation;no emotionalisation;News;(inter)national;personalisation;3.0;0.0;5.0;[];0.0;0.0;0.6;0.0;simple;;X
801;801;801;801;1.0;3.0;mobility;279;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
802;802;802;802;4.0;3.0;crime, disaster & accidents;218;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
803;803;803;803;0.0;2.0;crime, disaster & accidents;240;False;personalisation;no emotionalisation;News;regional;no personalisation;1.0;3.0;2.0;[];0.0;3.0;0.5;1.5;complex;;X
804;804;804;804;0.0;11.0;sports;254;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
805;805;805;805;0.0;1.0;crime, disaster & accidents;216;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
806;806;806;806;0.0;2.0;mobility;224;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
807;807;807;807;0.0;2.0;crime, disaster & accidents;235;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
808;808;808;808;7.0;16.0;crime, disaster & accidents;143;False;no personalisation;no emotionalisation;News;regional;no personalisation;0.0;0.0;2.0;[];0.0;;0.0;0.0;simple;;X
809;809;809;809;0.0;1.0;culture;221;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
810;810;810;810;1.0;5.0;business & finance;218;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
811;811;811;811;1.0;4.0;business & finance;240;False;no personalisation;no emotionalisation;News;(inter)national;personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
812;812;812;812;3.0;2.0;crime, disaster & accidents;183;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
813;813;813;813;0.0;5.0;sports;183;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
814;814;814;814;1.0;4.0;culture;152;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
815;815;815;815;0.0;3.0;science & education;217;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
816;816;816;816;2.0;3.0;business & finance;254;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
817;817;817;817;0.0;2.0;crime, disaster & accidents;252;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
818;818;818;818;2.0;1.0;crime, disaster & accidents;197;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
819;819;819;819;2.0;28.0;mobility;263;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
820;820;820;820;0.0;1.0;culture;220;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
821;821;821;821;0.0;6.0;health;262;False;personalisation;no emotionalisation;News;regional;personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
822;822;822;822;7.0;13.0;crime, disaster & accidents;171;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
823;823;823;823;0.0;2.0;sports;214;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
824;824;824;824;1.0;5.0;sports;216;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
825;825;825;825;0.0;2.0;construction & living;208;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
826;826;826;826;0.0;1.0;sports;198;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
827;827;827;827;0.0;3.0;culture;155;False;personalisation;no emotionalisation;Comment;regional;personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
828;828;828;828;5.0;136.0;construction & living;302;False;personalisation;no emotionalisation;Interview;regional;personalisation;6.0;3.0;4.0;[];0.0;0.5;1.5;0.75;complex;;X
829;829;829;829;3.0;5.0;mobility;227;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;4.0;[];0.0;0.5;0.5;0.25;complex;;X
830;830;830;830;1.0;4.0;sports;172;False;personalisation;no emotionalisation;Comment;regional;personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
831;831;831;831;6.0;0.0;LVZ;264;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;X
832;832;832;832;0.0;1.0;culture;235;False;personalisation;no emotionalisation;Interview;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
833;833;833;833;0.0;3.0;construction & living;255;False;personalisation;no emotionalisation;Interview;regional;personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
834;834;834;834;0.0;2.0;sports;249;True;personalisation;no emotionalisation;Report/ Analysis;regional;personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
835;835;835;835;0.0;3.0;culture;163;True;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
836;836;836;836;0.0;1.0;business & finance;153;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
837;837;837;837;0.0;1.0;business & finance;212;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
838;838;838;838;0.0;3.0;mobility;198;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
839;839;839;839;1.0;7.0;crime, disaster & accidents;182;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
840;840;840;840;0.0;1.0;crime, disaster & accidents;234;False;no personalisation;no emotionalisation;News;regional;personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
841;841;841;841;0.0;2.0;science & education;278;False;personalisation;no emotionalisation;Comment;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
842;842;842;842;0.0;4.0;construction & living;221;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
843;843;843;843;0.0;2.0;politics;178;True;personalisation;no emotionalisation;News;(inter)national;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
844;844;844;844;7.0;8.0;sports;223;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
845;845;845;845;0.0;3.0;sports;210;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
846;846;846;846;0.0;2.0;science & education;214;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;4.0;[];0.0;0.0;0.75;0.0;simple;;X
847;847;847;847;0.0;7.0;sports;221;False;personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
848;848;848;848;1.0;5.0;sports;218;False;personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
849;849;849;849;0.0;2.0;other;277;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
850;850;850;850;0.0;4.0;construction & living;242;False;no personalisation;no emotionalisation;Interview;regional;no personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;X
851;851;851;851;3.0;3.0;politics;280;False;personalisation;emotionalisation;News;(inter)national;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;positive;X
852;852;852;852;5.0;1.0;crime, disaster & accidents;201;True;personalisation;no emotionalisation;News;regional;personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
853;853;853;853;2.0;3.0;construction & living;220;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
854;854;854;854;1.0;4.0;health;218;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
855;855;855;855;0.0;1.0;culture;174;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
856;856;856;856;0.0;1.0;sports;235;False;personalisation;no emotionalisation;News;(inter)national;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
857;857;857;857;2.0;5.0;culture;225;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
858;858;858;858;0.0;3.0;crime, disaster & accidents;272;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;3.0;[];0.0;0.0;0.3333333333333333;0.0;simple;;X
859;859;859;859;0.0;0.0;culture;248;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
860;860;860;860;0.0;3.0;business & finance;243;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
861;861;861;861;1.0;2.0;culture;254;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
862;862;862;862;0.0;1.0;politics;257;False;personalisation;no emotionalisation;News;(inter)national;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
863;863;863;863;3.0;8.0;mobility;231;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;2.0;4.0;[];0.0;0.6666666666666666;0.75;0.5;complex;;X
864;864;864;864;0.0;2.0;LVZ;68;False;personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
865;865;865;865;2.0;3.0;mobility;209;False;no personalisation;no emotionalisation;News;regional;no personalisation;4.0;0.0;4.0;[];0.0;0.0;1.0;0.0;simple;;X
866;866;866;866;0.0;2.0;mobility;221;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
867;867;867;867;0.0;1.0;health;130;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
868;868;868;868;0.0;2.0;crime, disaster & accidents;280;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
869;869;869;869;0.0;2.0;culture;186;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
870;870;870;870;3.0;6.0;mobility;158;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;2.0;1.0;[];0.0;2.0;1.0;2.0;complex;;X
871;871;871;871;0.0;1.0;culture;258;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
872;872;872;872;0.0;0.0;culture;215;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
873;873;873;873;0.0;1.0;crime, disaster & accidents;214;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
874;874;874;874;0.0;2.0;politics;199;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
875;875;875;875;4.0;1.0;celebrity;210;False;personalisation;no emotionalisation;Comment;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
876;876;876;876;0.0;4.0;crime, disaster & accidents;216;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
877;877;877;877;2.0;6.0;construction & living;270;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;;X
878;878;878;878;0.0;1.0;health;226;True;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
879;879;879;879;0.0;10.0;culture;208;False;no personalisation;emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;negative;X
880;880;880;880;1.0;4.0;sports;210;False;no personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;2.0;[];0.0;0.0;0.5;0.0;simple;;X
881;881;881;881;0.0;2.0;crime, disaster & accidents;213;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
882;882;882;882;0.0;6.0;mobility;229;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
883;883;883;883;3.0;1.0;culture;274;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
884;884;884;884;0.0;3.0;crime, disaster & accidents;261;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
885;885;885;885;0.0;1.0;mobility;239;False;no personalisation;emotionalisation;News;regional;no personalisation;3.0;2.0;3.0;[];0.0;0.6666666666666666;1.0;0.6666666666666666;complex;negative;X
886;886;886;886;2.0;12.0;sports;185;True;personalisation;no emotionalisation;Comment;regional;personalisation;4.0;0.0;5.0;[];0.0;0.0;0.8;0.0;simple;;X
887;887;887;887;1.0;3.0;sports;214;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
888;888;888;888;1.0;7.0;science & education;213;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
889;889;889;889;2.0;1.0;crime, disaster & accidents;258;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;7.0;[];0.0;0.0;0.2857142857142857;0.0;simple;;X
890;890;890;890;4.0;34.0;crime, disaster & accidents;243;False;personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
891;891;891;891;0.0;2.0;health;237;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;1.0;4.0;[];0.0;0.3333333333333333;0.75;0.25;complex;;X
892;892;892;892;0.0;2.0;culture;203;True;personalisation;no emotionalisation;News;regional;personalisation;2.0;1.0;3.0;[];0.0;0.5;0.6666666666666666;0.3333333333333333;complex;;X
893;893;893;893;1.0;1.0;politics;207;False;no personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;3.0;[];0.0;0.0;0.6666666666666666;0.0;simple;;X
894;894;894;894;1.0;2.0;mobility;234;False;no personalisation;emotionalisation;News;regional;no personalisation;3.0;1.0;3.0;[];0.0;0.3333333333333333;1.0;0.3333333333333333;complex;negative;X
895;895;895;895;19.0;9.0;science & education;249;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
896;896;896;896;5.0;2.0;culture;280;False;no personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
897;897;897;897;1.0;7.0;culture;280;False;no personalisation;no emotionalisation;News;regional;no personalisation;3.0;0.0;2.0;[];0.0;0.0;1.5;0.0;simple;;X
898;898;898;898;1.0;2.0;business & finance;252;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
899;899;899;899;0.0;2.0;crime, disaster & accidents;184;False;personalisation;no emotionalisation;Interview;(inter)national;personalisation;2.0;2.0;1.0;[];0.0;1.0;2.0;2.0;complex;;X
900;900;900;900;0.0;2.0;health;230;False;no personalisation;no emotionalisation;News;(inter)national;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
901;901;901;901;1.0;1.0;health;250;False;personalisation;no emotionalisation;News;(inter)national;no personalisation;4.0;0.0;3.0;[];0.0;0.0;1.3333333333333333;0.0;simple;;X
902;902;902;902;0.0;2.0;science & education;197;False;personalisation;no emotionalisation;News;regional;personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
903;903;903;903;3.0;1.0;LVZ;152;True;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
904;904;904;904;0.0;6.0;crime, disaster & accidents;214;False;no personalisation;no emotionalisation;News;regional;no personalisation;2.0;1.0;2.0;[];0.0;0.5;1.0;0.5;complex;;X
905;905;905;905;0.0;2.0;sports;216;False;personalisation;no emotionalisation;News;regional;personalisation;2.0;0.0;2.0;[];0.0;0.0;1.0;0.0;simple;;X
906;906;906;906;6.0;14.0;science & education;199;False;personalisation;no emotionalisation;News;regional;personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
907;907;907;907;0.0;6.0;crime, disaster & accidents;232;False;no personalisation;no emotionalisation;Interview;regional;no personalisation;3.0;0.0;3.0;[];0.0;0.0;1.0;0.0;simple;;X
908;908;908;908;0.0;10.0;sports;154;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;0.0;1.0;[];0.0;0.0;1.0;0.0;simple;;X
909;909;909;909;0.0;2.0;crime, disaster & accidents;145;False;no personalisation;no emotionalisation;News;regional;no personalisation;1.0;1.0;1.0;[];0.0;1.0;1.0;1.0;complex;;X
